orf_id	5F	1C	4A	8H	2G	8G	5L	2K	6F	3D	7B
CNAG_00589	6.123078955	6.274644238	6.225461807	6.104919473	6.387321802	6.600760077	6.668295835	6.824755228	6.54863959	6.665951887	6.536332579
CNAG_00590	6.053027837	6.115237783	5.711079201	5.615672582	6.417585464	6.851907915	6.956356172	6.813095453	7.03975828	6.920718307	7.102448344
CNAG_00591	5.316671227	4.993304841	5.182820288	5.049795088	4.884573788	4.451153581	4.174385736	4.222268101	4.30499615	4.434874549	3.828399026
CNAG_00592	5.308400509	5.659149436	5.600266003	5.260996288	5.809007674	5.773624959	5.690860187	5.910053378	5.656763946	5.547327937	5.727305245
CNAG_00593	4.898701857	4.794337838	4.76607628	4.691379865	4.866211617	5.258896583	5.179755925	5.527961657	5.393162584	5.135635203	5.24472415
CNAG_00594	7.290028514	7.262548831	7.059363763	7.223668365	7.181547012	7.942313071	7.676622466	7.583694296	7.855051294	7.832234417	7.709617482
CNAG_00595	4.984261422	4.475174592	4.678941483	4.795990937	4.246839018	3.914052109	4.108081439	3.817901114	4.282040739	4.180668232	3.933063049
CNAG_00596	3.564622846	3.128219002	3.52234062	3.380461902	3.428511437	2.961527887	3.280012325	3.328736018	3.350186064	3.30835707	3.131600785
CNAG_00597	4.973839882	4.902466894	4.558574239	3.932794358	5.56045502	6.321227103	6.592376979	6.545135724	6.768270736	6.822130381	6.869337067
CNAG_00598	1.860087595	3.145927135	2.745439163	1.645024876	2.941981467	3.208909985	3.842791979	3.898575891	3.021056163	3.549645455	3.497043217
CNAG_00599	5.679361218	5.742985938	5.454223807	5.396108111	5.591525672	5.694653248	5.808864763	5.790943181	5.912319799	5.864457029	5.824511929
CNAG_00600	7.155867681	7.579197221	6.954614499	6.753981649	7.779360476	7.960430563	8.396712526	8.25734654	8.072431049	8.504437411	8.496295924
CNAG_00601	7.731631729	7.68669583	7.563722328	7.499200211	7.941065472	7.271127229	7.256630244	7.253565318	7.490544347	7.563177898	7.402545802
CNAG_00602	8.011211617	8.081177112	7.78848677	7.597460035	8.265701783	8.314826629	8.419348613	8.465733664	8.523112604	8.560643912	8.454946001
CNAG_00603	4.936759979	4.844001085	4.544558478	4.32250561	5.394194244	5.786376637	5.878709079	5.614099907	6.224725368	5.977164309	5.913256043
CNAG_00604	5.316671227	5.373728187	5.537962166	5.233318124	5.605430478	5.291465101	5.511942782	5.27572838	5.703585328	5.497805362	5.451080793
CNAG_00605	7.015580554	6.892122509	7.378610871	7.840032577	6.349816586	5.87739104	5.735466325	5.769652335	5.456043116	5.289076624	5.482776337
CNAG_00606	6.351565607	6.438077188	6.289891087	6.459688614	6.341532636	6.494421411	6.491954817	6.316490805	6.304727917	6.274679509	6.380160063
CNAG_00607	5.236116546	5.67448201	5.34525096	4.995907309	5.665067938	6.291121608	6.161569496	6.024575989	6.476329266	6.476252458	6.28088778
CNAG_00608	6.363590321	6.55866292	6.270862612	5.894253778	6.88018911	6.949242674	7.168746345	7.168682235	7.202436432	7.226751224	7.295961423
CNAG_00609	6.351565607	6.007971921	5.76948728	6.026457735	6.059861908	5.893982316	5.926212937	5.772330937	6.105572952	6.124283208	6.071713602
CNAG_00612	5.931736551	6.010390637	6.12543488	6.115065884	5.90657449	5.967488872	5.985454292	5.931781121	5.86418726	5.824842526	5.817071392
CNAG_00613	4.936759979	4.454007061	4.508911529	4.456220276	5.195255493	5.136752757	5.397636596	5.370700813	5.832938984	5.798789366	5.705978638
CNAG_00614	5.316671227	5.425394036	5.666476163	5.546132221	5.594317375	5.664578467	5.796888088	5.623031187	5.683287688	5.651287139	5.565031025
CNAG_00615	3.37171808	3.707398442	3.818672579	3.921276072	3.90396461	3.777656239	3.842791979	3.868848998	3.757673397	3.617460767	3.569682833
CNAG_00619	4.963342513	5.078760481	5.06502967	4.899409194	5.259980584	5.616829902	5.277803522	5.565509508	5.617569918	5.635018012	5.281232358
CNAG_00622	7.030742098	7.257467023	7.284768455	7.168713434	7.123785282	7.183221582	7.203184289	7.293272423	7.330084299	7.271642382	7.290598873
CNAG_00623	6.304519423	6.403529626	6.402963915	6.379888271	6.409682688	6.171790586	6.145130696	6.246936285	6.277905807	6.135891901	6.236955091
CNAG_00624	6.485979549	6.438077188	6.331298978	6.167194439	6.633822025	6.502172087	6.653428309	6.803961138	6.635720783	6.75897231	6.628479636
CNAG_00625	7.606513336	7.793072357	7.964603642	7.871795405	7.64175144	7.423385057	7.499514257	7.484272995	7.280758115	7.343489821	7.468937036
CNAG_00626	9.776992534	9.671509371	9.872653414	10.12540832	9.358677716	8.784997314	8.758859572	8.819163734	8.556177058	8.454784753	8.540640737
CNAG_00627	5.565985444	5.2965545	5.939790785	5.812441834	5.224381264	2.943424257	2.840899719	3.021653503	3.021056163	2.848242027	2.869177753
CNAG_00628	5.787451249	5.621672442	5.64364664	5.709060392	5.699183255	4.958935323	5.064600595	4.983786553	5.250668404	5.05477454	4.96397523
CNAG_00632	7.239810013	7.463039064	7.083798808	6.893143912	7.494110773	7.521984752	7.805496619	7.734163976	7.603641784	7.76803561	7.690742515
CNAG_00633	6.275112904	6.298590868	6.210005059	6.107462774	6.470206012	6.867593578	6.786572103	6.671045061	6.952797647	6.82643527	6.841491752
CNAG_00634	7.432880549	7.443482485	7.462999179	7.347170566	7.553414587	7.700340436	7.651070417	7.707120454	7.769614242	7.613866559	7.604050926
CNAG_00635	7.794421142	7.706222741	7.568058996	7.431797918	7.772598156	7.738899833	7.649406252	7.721745312	7.878833787	7.765048491	7.794786059
CNAG_00636	5.328989074	5.475273419	5.218568985	5.012286036	5.670369244	6.232689538	6.299531963	6.28119262	6.447390889	6.389689892	6.364932538
CNAG_00637	6.775696454	6.660733499	6.98477092	7.19645255	6.41126671	5.063211635	4.961076993	5.264356582	4.653926935	4.564229095	4.67116207
CNAG_00638	9.10346929	8.550411219	9.020459921	9.399407141	8.118326158	6.729152744	6.478895924	6.615443	6.234722642	6.23204918	6.218247469
CNAG_00639	6.012871548	6.074208685	5.939790785	5.636954102	6.093796101	5.075731776	5.202631803	5.489410405	5.345981491	5.468724306	5.24472415
CNAG_00640	12.05125718	11.82611715	11.69358395	11.58540631	12.23918585	12.09586792	12.27323907	12.30450321	12.44561749	12.49828596	12.46953223
CNAG_00641	7.431929135	7.55537725	7.261393606	7.234179823	7.647810987	7.617132642	7.700926689	7.746476654	7.745343935	7.667641187	7.824775718
CNAG_00642	6.671532548	6.552037228	6.628994731	6.731074838	6.667350264	6.535788902	6.475142996	6.451305663	6.461081283	6.354351481	6.611375611
CNAG_00643	4.973839882	5.189630692	4.819434465	4.751153944	5.304984109	5.763341838	5.942612417	5.709428669	6.056817169	5.751278089	5.645650911
CNAG_00644	5.698475563	5.698680152	5.530870461	5.748701608	5.799362015	5.855775139	5.811843461	5.817122358	5.790193066	5.804619752	5.889804359
CNAG_00645	5.76948728	5.646764962	6.060434277	5.729017149	5.90432653	5.98750525	5.732325507	5.976603565	6.15694672	6.037823704	5.839278863
CNAG_00647	4.168584966	4.683518404	4.685342969	3.989045481	4.893667971	5.482234005	5.522890653	5.628954804	6.07696227	6.035346502	5.865965149
CNAG_00648	6.272989324	5.986019047	6.077569521	6.352276171	5.816199831	5.653484854	5.651496997	5.715008621	5.551917195	5.615249748	5.434968011
CNAG_00649	7.821554479	7.932874591	8.031452585	7.971492973	7.914504717	8.010199009	7.907876879	7.976429193	8.020212333	8.054638152	8.154942304
CNAG_00650	5.778497225	6.057932405	6.015414329	6.19376624	5.96382484	6.106174395	5.867300656	5.832604833	6.152734759	5.945850573	5.913256043
CNAG_00651	4.530405216	4.695592662	4.626680571	4.585900097	4.564104296	4.274157686	4.155750542	3.956252894	4.227013505	4.198491721	3.848002342
CNAG_00652	4.942115814	4.953636776	4.952768202	4.995907309	5.131339068	5.596699963	5.471074467	5.388269158	5.561481064	5.404909228	5.229858197
CNAG_00653	4.572455147	4.036531354	4.427242785	3.897959892	4.329585146	4.8991387	4.51865886	4.512344407	5.074842636	4.774899689	4.740977157
CNAG_00654	6.805386582	6.316293551	6.966490021	7.109045944	5.706942762	4.771553592	4.504000005	4.652700035	4.258714159	4.088090176	4.072908271
CNAG_00655	11.01184178	10.82693091	10.76723133	10.64481606	11.19176767	11.01146603	11.06797021	11.22069315	11.27248949	11.2821061	11.21689786
CNAG_00656	11.55729983	11.35385307	11.20667519	11.15845594	11.73450392	11.56374369	11.69576771	11.73109078	11.87093482	11.93180899	11.98749462
CNAG_00657	2.506074913	2.788235436	2.506074913	2.595061264	2.976630106	3.146976898	2.344584967	2.315575269	2.436528994	2.575642175	1.689413326
CNAG_00658	5.427742511	5.677529067	5.57290703	5.44116358	5.621941253	5.63668283	5.895654324	5.785649854	5.776570994	5.807526133	5.750926774
CNAG_00659	4.282747648	4.110545331	4.20468375	4.184785994	4.316119517	4.385622441	4.443828128	4.63514879	4.611589008	4.577911229	4.21555881
CNAG_00660	5.607025441	5.873605121	6.111241277	5.564759762	6.008462316	6.472495341	6.312208805	6.309131039	6.484731246	6.374090697	6.390223182
CNAG_00661	5.586651369	5.813933129	5.742114832	5.519642876	5.899820074	6.38800732	6.367915236	6.35094594	6.55024161	6.393563478	6.386876602
CNAG_00662	8.513399212	8.543747434	8.567249404	8.430908109	8.466081847	7.262026124	7.150037689	7.415683772	7.489709718	7.364364393	7.381681459
CNAG_00663	6.931912701	6.750280571	6.953288942	7.074365749	6.603658518	5.967488872	5.687620633	5.801471926	5.946785785	5.717682128	5.705978638
CNAG_00664	3.013085174	2.569491005	3.722352144	3.493668391	2.870083175	1.599244794	0.455799809	1.027051414	1.866006399	1.164645298	1.453856984
CNAG_00665	7.54272291	7.702488035	7.723878908	7.620791283	7.607615818	7.689519455	7.596841317	7.670973229	7.622800883	7.538899587	7.621241494
CNAG_00666	7.089843447	7.134245665	7.007939609	7.056049773	7.266261942	7.784104952	7.507803843	7.49566425	7.555797147	7.465354047	7.633295392
CNAG_00667	5.562512158	5.586441746	5.610393321	5.473069391	5.796940491	6.02672365	6.014187024	6.083999827	6.036386784	5.984887686	6.016479294
CNAG_00668	7.804012735	7.838701058	8.015663659	8.340833226	7.730076062	7.856031673	7.661840942	7.526930813	7.829551467	7.749263834	7.666796151
CNAG_00669	5.283300007	5.369965991	5.030248582	4.670891858	5.678284856	6.033157639	6.209791046	6.299878218	6.369679422	6.501598837	6.295239661
CNAG_00670	4.112684524	4.017418959	4.074176776	3.944221411	4.451604804	4.927045419	5.029206139	4.863331561	5.118690646	5.020115198	4.894975671
CNAG_00671	7.055662547	6.995851588	7.11139682	7.116640737	7.159096234	6.900809753	6.829826172	7.022214781	7.00979821	6.956509521	6.974521924
CNAG_00672	10.83815997	10.60164785	10.47435487	10.40371352	11.0301015	10.93993645	11.07395317	11.1319047	11.20975925	11.28829615	11.26115064
CNAG_00673	7.400175208	7.609825899	7.526770291	7.368532298	7.642425981	7.425832112	7.533293211	7.626514066	7.227684669	7.480912423	7.563124625
CNAG_00674	6.777195562	7.447058002	7.466720179	6.742573707	7.546944382	7.126182548	7.466816429	7.385384852	7.343081245	7.464433602	7.501021008
CNAG_00675	5.958410955	5.946147345	6.045583178	5.7323166	6.278706764	6.228957746	6.278153171	6.398534865	6.323585783	6.456020271	6.24806432
CNAG_00676	5.784472745	5.570138894	5.454223807	5.615672582	5.779875048	5.564488549	6.077435786	5.840284206	5.941912198	6.059929173	5.822036012
CNAG_00677	4.778105367	5.52348576	4.831028533	4.203926095	5.270491312	6.175673018	6.307995556	6.548264876	6.167423138	6.29553141	6.325271457
CNAG_00678	7.614921315	7.878965456	7.791457008	7.601976214	7.852309456	7.654475713	7.769944394	7.818872286	7.495542005	7.658011891	7.543721145
CNAG_00679	4.678941483	4.172332196	5.312541795	4.85166376	3.90396461	3.895338874	3.395704391	3.581787818	4.227013505	3.630649525	3.394125516
CNAG_00680	5.270584068	5.513289315	5.118045928	4.571234951	5.792085213	6.899636536	6.92780957	6.887869785	7.309420979	7.267426712	7.089124989
CNAG_00681	5.805194285	6.057932405	5.392964906	4.939928342	6.170626925	7.224099466	7.181469241	7.189874973	7.464443654	7.371256	7.36391917
CNAG_00682	7.958009566	7.939870348	8.043960482	8.044978538	7.952533784	7.741521495	7.832147632	7.71549566	7.649203232	7.512425579	7.530133439
CNAG_00683	6.264463603	6.298590868	6.682773937	6.531522467	6.304507343	6.348999067	6.044892659	6.175882375	6.389503233	6.242825439	6.124910981
CNAG_00684	7.965918849	7.81813946	7.86590745	7.846136799	7.885737624	7.434769302	7.583830987	7.705019034	7.482176251	7.622144189	7.427191128
CNAG_00685	6.414569459	6.464778974	6.493294821	6.431547507	6.645982148	6.684890379	6.820982829	6.758752732	6.55024161	6.554457884	6.761055319
CNAG_00686	10.86431408	10.46570721	10.8438939	11.29963571	9.971200486	9.168788185	8.559298509	8.60221756	8.375952762	8.254764378	8.185600879
CNAG_00687	5.240470289	5.012737217	4.487092773	4.585900097	5.358512638	5.898687845	5.397636596	5.559319004	6.083615274	5.683285129	5.826983605
CNAG_00688	6.554021084	6.632748462	6.547008072	6.281967607	6.81466885	6.522131111	6.588908284	6.746544824	6.635720783	6.832155213	6.592614516
CNAG_00689	6.677966921	6.663809702	6.277233364	6.356558737	6.592531705	6.243827344	6.480768732	6.382845665	6.068043601	6.454166833	6.558812129
CNAG_00690	6.69392841	6.427256543	6.249421272	6.402846543	6.687099456	6.676694716	6.768287478	6.835040949	6.771021224	6.885392632	6.768789647
CNAG_00691	6.71128446	6.85626813	6.617324658	6.85883692	6.644636074	6.432493114	6.580199882	6.618423468	6.179895236	6.474424848	6.499620456
CNAG_00692	6.608930715	6.695719898	6.910214962	6.787674019	6.617447431	6.348999067	6.461930334	6.420900008	6.173672665	6.117272889	6.005610519
CNAG_00693	5.931736551	5.915503352	5.907300496	6.02376741	6.083898043	6.350717192	6.027060552	6.134841495	6.154842277	6.074480196	6.116853363
CNAG_00694	7.984206941	8.051537285	7.904828893	8.001201094	8.048791923	8.132592354	8.087602403	8.040051895	8.009188477	8.019975494	8.130637994
CNAG_00695	5.569450388	5.631133354	5.65347499	5.834101855	5.675651141	5.555577348	5.421233853	5.476327615	5.513014821	5.457665983	5.398873417
CNAG_00696	7.499784228	7.360597606	7.695618636	7.683498506	7.190799361	6.458221981	6.427388634	6.410620699	6.32171105	6.314043867	6.388550862
CNAG_00697	7.716084199	7.73283096	7.58613198	7.489483442	7.878312164	8.160287962	8.177526923	8.123190016	8.138352652	8.087292169	8.123618033
CNAG_00698	6.827259955	7.035578802	6.931912701	6.78290873	7.013393767	7.017892552	7.233490877	7.114824759	7.210564043	7.183777542	7.11968758
CNAG_00699	6.523977442	6.429065629	6.192135018	6.107462774	7.077647452	6.687611953	6.57670175	6.896489531	6.615968916	6.550993567	6.868137511
CNAG_00700	8.893169292	8.746326322	8.584048312	8.416109816	9.092819707	9.06899495	9.093171814	9.278910309	9.281688703	9.324677551	9.403669435
CNAG_00701	5.851469145	6.208772455	5.579795567	4.951299251	6.767214691	7.09371985	7.636863454	7.44199866	7.27689301	7.703189234	7.764159739
CNAG_00702	8.025788457	8.043293196	7.463930329	7.105233501	8.600246447	8.687756083	9.038592628	9.023817312	8.914084644	9.204413947	9.29270752
CNAG_00703	10.86219674	10.50750859	10.48241858	10.29481468	11.03730011	10.78939254	11.11394704	11.00342053	11.17734072	11.27693828	11.16264757
CNAG_00704	6.141819499	6.318247174	6.178585712	6.377782925	6.144199041	6.196841619	6.16390268	6.118092563	6.090237739	6.037823704	6.220129185
CNAG_00705	7.213476106	7.250322285	6.950634169	6.836015087	7.387901388	7.275656341	7.595977602	7.526137513	7.429181788	7.469029965	7.522529048
CNAG_00706	5.218568985	5.017554688	4.427242785	4.448216544	5.438367007	5.88689512	6.123716071	5.912483795	6.228732594	6.214637969	6.069627851
CNAG_00707	6.54348874	6.545380968	6.053027837	6.010240014	6.826589262	7.217523354	7.262085343	7.355329461	7.339379764	7.310064215	7.345935466
CNAG_00708	6.099305664	6.219265259	5.754344525	5.698977526	6.384098909	6.755332115	6.82688441	6.882920994	6.734849255	6.767952803	6.786676777
CNAG_00709	6.61397294	6.43087245	6.185376271	5.803058484	6.894982847	6.823731583	6.938751174	7.182845261	7.299929824	7.354461781	7.257081943
CNAG_00710	6.232035767	6.300568594	6.146466843	6.226892128	6.27523156	5.912713041	6.159232533	6.334727615	5.944351049	6.151988724	6.075876078
CNAG_00711	7.01049109	6.596181196	6.961224076	7.010575339	6.652693745	5.938077046	5.751068656	6.001930808	6.242670879	5.971992324	5.86114967
CNAG_00712	5.751296807	5.813933129	5.931736551	5.891305008	5.867874472	5.915037375	5.681119619	5.824884364	5.904825874	5.889360849	5.786919463
CNAG_00713	7.322219672	7.472718832	7.433831337	7.274344832	7.60069069	7.338480919	7.401089101	7.430173917	7.278826857	7.374199498	7.414099366
CNAG_00714	4.51611173	4.536875188	4.168584966	4.053773796	4.85694214	5.247874952	5.059597098	5.290752674	5.389587547	5.31789945	5.470181557
CNAG_00715	7.020652127	7.024852146	7.015580554	6.97201868	7.179689401	6.925229448	6.976406222	7.217656217	7.040898258	7.224578309	6.870535627
CNAG_00716	10.57732989	10.53978506	10.30321452	10.52971043	10.53328376	10.12902065	10.27982608	10.15518706	10.17032907	10.26515265	10.11699638
CNAG_00717	6.854498489	6.645253322	6.847380165	7.040163135	6.423876663	6.355859322	6.114095466	6.143143603	6.122901605	6.020393294	5.988048349
CNAG_00718	5.910036142	6.060268861	5.950460291	5.755203859	6.149903056	6.435734428	6.196177139	6.331098649	6.491417776	6.31608622	6.318261187
CNAG_00719	6.214438197	6.10395736	5.997520022	5.719073278	6.47172499	7.310503757	7.080109498	7.133696119	7.407249871	7.248302254	7.296853246
CNAG_00720	5.357328201	5.624832978	5.262044079	5.265558127	6.063895843	6.589162694	6.768287478	6.653716919	6.892189332	6.87434685	6.863329289
CNAG_00721	7.244152642	7.432702457	7.033253604	6.879816425	7.658521071	7.937747923	8.043301176	8.032809435	8.094009242	8.238703866	8.104899153
CNAG_00722	6.371551475	6.351060283	6.196623323	6.122629135	6.652693745	6.584789527	6.873247603	6.935251193	6.818324851	6.797490354	6.80935338
CNAG_00723	3.493447944	4.296442639	4.27427957	3.977969349	4.274951697	3.32532891	4.018094785	3.721399718	3.757673397	4.049328903	3.886427519
CNAG_00726	3.185565823	3.247840613	3.033300056	3.201578327	3.338135759	3.208909985	3.036930491	3.125864389	3.002451794	3.134094057	3.032283489
CNAG_00727	6.294085768	5.881554286	6.077569521	6.607155318	5.922212894	6.091863693	5.540954487	5.758887914	5.835569014	5.56117053	5.812089629
CNAG_00728	3.33961018	3.403166061	3.684506852	3.430070504	3.559995672	3.131069099	3.245178777	3.158993137	3.516760313	3.535691299	3.459304191
CNAG_00730	7.287926791	7.146392686	7.021917239	7.116640737	7.19448375	7.547677782	7.352821745	7.216673187	7.684643956	7.524840596	7.576406546
